value...1	value...2	value...3	value...4	value...5	value...6	value...7	value...8	value...9	value...10
0.521215	0.4575263	0.5523301	0.4229045	0.5218175	0.5610644	0.5038698	0.4070576	0.5598371	0.4625776
0.4947358	0.464539	0.5713861	0.4276765	0.4615501	0.5271418	0.5410013	0.3822402	0.5723752	0.4318561
0.5138758	0.4674694	0.5311609	0.4381567	0.4711496	0.5343202	0.526566	0.4504494	0.5323963	0.4511028
0.5362765	0.5001141	0.5192285	0.4794745	0.5239793	0.5395367	0.5630013	0.4775567	0.5167891	0.5028572
0.5305694	0.4838923	0.5442176	0.4531285	0.5563589	0.5423022	0.5551149	0.4630102	0.4758544	0.4823789
0.5246157	0.4999261	0.5202914	0.4417788	0.5211313	0.5090814	0.5638174	0.4381366	0.453667	0.4662793
0.4912895	0.5441664	0.452315	0.4578463	0.4774584	0.5226579	0.5255014	0.4642219	0.4402596	0.4931008
0.4600765	0.4955967	0.4653426	0.4178121	0.4293293	0.5605662	0.5699441	0.5057259	0.5041459	0.5221135
0.4091474	0.4409883	0.4682993	0.4519304	0.4161895	0.5381079	0.5936896	0.4813316	0.5533123	0.4823688
0.3830908	0.447781	0.4505763	0.4487356	0.4219913	0.4985938	0.551405	0.5057353	0.5372488	0.4715759
0.3867411	0.4406314	0.4003153	0.4192273	0.4466126	0.4680744	0.4948029	0.4704173	0.6734616	0.4063371
0.3383916	0.4226193	0.3692889	0.4165264	0.4534367	0.4206668	0.4873733	0.4421783	0.6364206	0.3824563
0.305622	0.4401411	0.4268177	0.3784159	0.4510029	0.4340306	0.4851402	0.4517023	0.5593308	0.4668804
0.3771982	0.4479663	0.4156866	0.4033702	0.4549256	0.4698176	0.5201037	0.4556044	0.5417881	0.4721711
0.3478976	0.3838354	0.4149691	0.4078143	0.562189	0.5059171	0.4955655	0.4355383	0.5522218	0.4740288
0.386728	0.4525908	0.390276	0.4590741	0.5032986	0.5038106	0.4719404	0.4300131	0.5191026	0.5453869
0.394754	0.4254263	0.3401342	0.4932674	0.498768	0.4605407	0.4251952	0.443863	0.6076927	0.504688
0.3909891	0.4807313	0.4328163	0.4743556	0.438894	0.490572	0.4720276	0.4296823	0.5808541	0.5125451
0.3791413	0.5127416	0.4588525	0.5078689	0.4285577	0.4672397	0.4817547	0.4565312	0.5603125	0.5663823
0.3695517	0.4647137	0.4531003	0.4898676	0.4731575	0.5151642	0.4437037	0.4707987	0.6037999	0.5645433
0.3621842	0.4925235	0.5371328	0.4441623	0.5119855	0.4790596	0.4586938	0.4771422	0.5900576	0.5579422
0.373613	0.4964416	0.5301899	0.4952389	0.5136428	0.5066416	0.5347279	0.4821176	0.6870311	0.5439802
0.3765583	0.5009452	0.5511067	0.3764812	0.4326847	0.4583205	0.534144	0.4769821	0.6217466	0.5814373
0.3609033	0.4632675	0.5237408	0.3631042	0.4448863	0.4915302	0.5203074	0.5189249	0.609349	0.543907
0.3289415	0.4472276	0.4813115	0.3396537	0.5403834	0.5120148	0.5557215	0.4820112	0.5888409	0.5353502
0.3558616	0.4358942	0.5259079	0.3578225	0.5203008	0.5056421	0.4826744	0.5186203	0.5944521	0.5501959
0.3444896	0.4542283	0.5350773	0.3336454	0.4532257	0.4882353	0.4522899	0.5005609	0.5809367	0.4689695
0.3765192	0.4121387	0.5049145	0.3624338	0.4916865	0.4723372	0.5202267	0.4497157	0.6140877	0.5057746
0.3365212	0.4276601	0.4114225	0.3898078	0.4341121	0.5082666	0.474867	0.412234	0.6208098	0.4901465
0.3606558	0.4682626	0.4557504	0.4069968	0.5208601	0.5003326	0.5119404	0.4296026	0.6103195	0.4318201
0.3834777	0.500173	0.5574973	0.4879007	0.4564466	0.4616709	0.4966548	0.4641568	0.5874085	0.4566456
0.4101985	0.4400471	0.5301549	0.4674494	0.4182246	0.4736811	0.493541	0.4287591	0.5779278	0.3896056
0.3950982	0.4007577	0.4930791	0.495516	0.4010198	0.3858744	0.5676487	0.4356609	0.6297004	0.3716951
0.4282757	0.432281	0.4499737	0.4906598	0.4210293	0.4265052	0.6313345	0.4619205	0.6101293	0.4060356
0.4542646	0.4108272	0.4660351	0.454409	0.3671587	0.4541389	0.5742068	0.4596935	0.6219579	0.4922762
0.4523473	0.4385601	0.5355037	0.4019372	0.3935263	0.4138127	0.5445391	0.5216228	0.6582861	0.5323203
0.4295871	0.4778193	0.4887487	0.4367424	0.3909426	0.4558297	0.5767802	0.4914826	0.6321689	0.5186778
0.4862348	0.4154979	0.4460205	0.4708821	0.4117955	0.4361696	0.5957018	0.4656807	0.5834656	0.5278839
0.4755953	0.4223572	0.4914489	0.4620613	0.3779879	0.4724997	0.5946999	0.4393589	0.5542853	0.4634771
0.4760924	0.5569706	0.4135698	0.4832556	0.4256556	0.4874545	0.5786616	0.5389377	0.5444782	0.5056546
0.4082909	0.5699779	0.3954722	0.5128579	0.4839354	0.513124	0.6075119	0.5251952	0.5870227	0.4678198
0.4844404	0.5618533	0.4020261	0.4410638	0.4012638	0.5509288	0.6161686	0.4829147	0.5702729	0.5686312
0.498877	0.5616363	0.4084501	0.4519738	0.4558572	0.562711	0.5317233	0.448937	0.6263157	0.5663333
0.4874771	0.4769879	0.457037	0.4665214	0.4590857	0.5926589	0.4823475	0.4744214	0.5994219	0.554625
0.5007634	0.5357826	0.4680647	0.4499568	0.4186468	0.5645699	0.5366654	0.4430025	0.6629725	0.5070778
0.4707736	0.6026572	0.4377797	0.4255718	0.3972384	0.5830318	0.5412701	0.4342043	0.6975697	0.5547674
0.518531	0.5480755	0.4105118	0.4135923	0.4245435	0.5642404	0.5927173	0.3953942	0.6299567	0.616934
0.4906337	0.4885812	0.4380806	0.4795338	0.4743709	0.5167806	0.5757485	0.5011293	0.6467674	0.5937669
0.4333769	0.4619275	0.467274	0.4576788	0.4790209	0.5149909	0.5375794	0.451556	0.6585004	0.690161
0.4124828	0.4850977	0.4728215	0.4569749	0.4269236	0.5753946	0.5661474	0.4102237	0.6739871	0.6100127
0.3921609	0.4383777	0.4785454	0.4577957	0.4109859	0.5376163	0.5462596	0.3792999	0.6633821	0.5402022
0.4178006	0.4863017	0.5092122	0.397653	0.4664135	0.5054545	0.6350007	0.4010096	0.7191238	0.5894077
0.396952	0.4906861	0.5271476	0.4057149	0.4985106	0.5342475	0.6630117	0.4323916	0.7456412	0.5241979
0.4177654	0.5747805	0.4588586	0.4720591	0.4596537	0.5913082	0.6188771	0.4451822	0.7109133	0.466277
0.4607026	0.5594682	0.486109	0.4710144	0.4309479	0.5392728	0.5989891	0.4173097	0.6956497	0.4968707
0.4795081	0.5641326	0.4512681	0.4901888	0.4439337	0.5351125	0.6349731	0.4440843	0.6477877	0.4817665
0.4048233	0.4864235	0.476756	0.5673827	0.4184028	0.5315832	0.6617595	0.4134833	0.5429047	0.4313748
0.3944214	0.4409369	0.4861761	0.4799653	0.4790919	0.5366897	0.6057818	0.4463728	0.5688625	0.481079
0.394847	0.5039201	0.4913529	0.5145976	0.4029692	0.5493387	0.5136185	0.4133961	0.6084721	0.5378302
0.3645811	0.4734531	0.5087233	0.4658207	0.3810984	0.4819419	0.5339937	0.4279663	0.5591745	0.5098644
0.3466902	0.46758	0.4805458	0.5140095	0.3351575	0.6073246	0.5200339	0.4298469	0.5479701	0.5252461
0.3009555	0.4344219	0.5193913	0.5533677	0.3362249	0.6738098	0.4781652	0.4138903	0.5499066	0.5183891
0.3643769	0.5307714	0.5362895	0.4856106	0.3265129	0.6442521	0.4866469	0.4694882	0.6651891	0.4494228
0.3387351	0.5092504	0.5141613	0.4512213	0.3577695	0.6050102	0.4978685	0.4206267	0.6183657	0.4258869
0.3116914	0.5693363	0.5461161	0.435722	0.3466382	0.5382436	0.476662	0.4777367	0.5960634	0.4072647
0.3442074	0.5112647	0.517167	0.4936956	0.3456545	0.5294304	0.4758646	0.5525011	0.5572338	0.4543938
0.3394848	0.5189721	0.5681507	0.4915981	0.3761031	0.5411808	0.4932767	0.5209864	0.6115422	0.3957273
0.3088995	0.5670999	0.5601864	0.5005058	0.3468397	0.4503045	0.5059098	0.481958	0.6303931	0.3762902
0.3232272	0.5844034	0.5710106	0.4903309	0.4291344	0.4280528	0.5052444	0.4734908	0.5828879	0.4188454
0.3721945	0.5309901	0.5150935	0.5046815	0.3742527	0.5163507	0.5264316	0.4787285	0.6091186	0.3616687
0.3856736	0.49736	0.5212529	0.5080634	0.4026421	0.500102	0.6118691	0.4847597	0.5934507	0.409339
0.3887386	0.5663474	0.5434322	0.4867769	0.4109357	0.523579	0.6436303	0.4651432	0.580591	0.4042178
0.4155373	0.524541	0.5316328	0.4178114	0.4744056	0.4660111	0.594254	0.497944	0.61469	0.379979
0.450097	0.4471067	0.4777784	0.4767672	0.430232	0.4996394	0.590564	0.5094534	0.583393	0.386212
0.4553164	0.4184731	0.5225224	0.4510761	0.3587055	0.4705306	0.4901104	0.4867294	0.5639474	0.3884838
0.4278107	0.4211059	0.5434914	0.4907785	0.358169	0.4954981	0.4598395	0.515354	0.5872923	0.3889799
0.4636611	0.474467	0.4980975	0.4400682	0.3601935	0.5177136	0.47611	0.4911243	0.6014643	0.4262818
0.4841542	0.4343678	0.5484546	0.4406868	0.4003694	0.5410618	0.4515427	0.5682858	0.5308	0.4276551
0.5120064	0.4228449	0.4979813	0.4520388	0.3996267	0.5501945	0.4595803	0.5355514	0.609718	0.4099384
0.5035411	0.4231711	0.522719	0.4476738	0.4153604	0.5394382	0.5195169	0.5796481	0.5310657	0.4495763
0.5161639	0.4217295	0.536719	0.4717858	0.5148474	0.5073513	0.5608934	0.5457015	0.5593502	0.3940187
0.543498	0.4261578	0.588559	0.4381679	0.5064858	0.4685914	0.5366307	0.5056135	0.5635874	0.478385
0.5652857	0.5234297	0.6202071	0.4386203	0.5052225	0.4583513	0.5519091	0.4581353	0.5991139	0.4993284
0.4441447	0.4562482	0.5924193	0.4447908	0.5298921	0.4334634	0.4948955	0.4698566	0.6333838	0.4780081
0.4349775	0.4430764	0.5660923	0.4007175	0.5979351	0.4632257	0.4616459	0.4902574	0.5866683	0.4795894
0.4381405	0.3826457	0.5680455	0.3404864	0.5608736	0.473831	0.465639	0.4858735	0.5500302	0.4440592
0.3633144	0.3782209	0.5543484	0.3535604	0.5464873	0.4478591	0.4360691	0.5704816	0.5069343	0.4812109
0.4107975	0.4310633	0.6110516	0.3170482	0.5357268	0.4777764	0.4428507	0.5545005	0.5964375	0.443744
0.4559305	0.4370241	0.5679374	0.3856139	0.5709704	0.5005293	0.4993085	0.5631673	0.4945693	0.4645209
0.5375956	0.4373727	0.5276271	0.372594	0.5963604	0.5220346	0.4053266	0.5763967	0.5615964	0.4726865
0.5550826	0.4405937	0.4942177	0.3875834	0.5136776	0.4917918	0.3690617	0.5502235	0.6341002	0.4771348
0.526489	0.4336688	0.5061383	0.3829385	0.5230425	0.5150932	0.3920188	0.5208813	0.5692761	0.4745742
0.5498042	0.4376613	0.4850788	0.4206818	0.4504572	0.450753	0.4165075	0.4318642	0.6031118	0.4598869
0.4867059	0.4915709	0.470904	0.4218247	0.4540437	0.4218381	0.4118929	0.4404364	0.5187298	0.48913
0.4300113	0.4952436	0.4426433	0.4109457	0.4387063	0.4431465	0.40397	0.4435641	0.5485134	0.4971342
0.4500706	0.5813065	0.4385792	0.4145349	0.4395143	0.5109825	0.4259997	0.4749499	0.5884321	0.4569538
0.4942829	0.4989157	0.4491865	0.4225644	0.4206307	0.5310934	0.4747603	0.4938246	0.5770314	0.5249983
0.4747937	0.563133	0.4391939	0.4536701	0.4199184	0.527688	0.4653645	0.5370686	0.5147431	0.5962153
0.4733289	0.4937297	0.4160569	0.4459248	0.3828642	0.4846429	0.5448291	0.5213337	0.5003893	0.5348708
0.4653055	0.4618388	0.43263	0.4898248	0.4114825	0.4393546	0.5753678	0.4655965	0.5435502	0.5094963
0.4917122	0.4465378	0.497218	0.4872829	0.3558326	0.4451454	0.5598819	0.4611577	0.5141231	0.4997413
0.4961176	0.4622055	0.4457373	0.4589951	0.405389	0.4331503	0.5657702	0.5285895	0.4941937	0.3854298
0.5265447	0.4592659	0.4902431	0.4656182	0.4572647	0.3958618	0.5319282	0.5473997	0.4644032	0.3781379
0.5472215	0.3876097	0.4678663	0.5336771	0.4255723	0.4446383	0.5469123	0.5200346	0.4961583	0.4177157
0.4807489	0.3848099	0.4487872	0.4815746	0.4340645	0.4548176	0.4644131	0.5148541	0.4557482	0.4438025
0.5001854	0.3828498	0.4314011	0.5206183	0.4291638	0.4592045	0.5064645	0.4793554	0.4648916	0.4642092
0.5767062	0.4222251	0.5015992	0.5720695	0.4111178	0.4334308	0.4951558	0.4640104	0.5122072	0.5283834
0.5416837	0.4295853	0.5212329	0.5806832	0.3739341	0.5324185	0.5590019	0.4679352	0.4876588	0.5209892
0.5424934	0.5157093	0.5339755	0.6149232	0.4054987	0.4241703	0.5585063	0.4307917	0.5053671	0.4851485
0.6262131	0.4814854	0.5562763	0.5352361	0.3745733	0.4515125	0.5958612	0.4403566	0.4798032	0.5047422
0.57213	0.4530672	0.50007	0.515124	0.3830826	0.5275316	0.6083346	0.4358642	0.4554329	0.4662289
0.5611064	0.4720748	0.4546721	0.4924856	0.376128	0.5318524	0.6422042	0.443066	0.4352452	0.4795806
0.6283572	0.5176664	0.4875897	0.5121841	0.3054298	0.5132822	0.6514638	0.4163889	0.3695499	0.4655198
0.5253835	0.4965092	0.4416569	0.4962824	0.2785889	0.5608587	0.7002983	0.4109259	0.4269497	0.4741265
0.5197817	0.4438598	0.4947507	0.5548255	0.2969453	0.576702	0.7008387	0.4682059	0.4655017	0.4968111
0.5693107	0.5329405	0.4467966	0.5214888	0.307766	0.5682649	0.7168736	0.4728743	0.4536255	0.5056357
0.6271088	0.5197225	0.4892985	0.5279102	0.3214989	0.6059498	0.6423347	0.4792002	0.4100654	0.502908
0.5469179	0.5654702	0.4875079	0.5014367	0.3579587	0.5718641	0.608594	0.4692326	0.3848191	0.4841867
0.5852702	0.5305975	0.5045997	0.4790672	0.3587592	0.5599233	0.626745	0.4068767	0.349197	0.468695
0.6047446	0.4875971	0.4931987	0.4585665	0.3826444	0.5298299	0.6752387	0.359849	0.3433073	0.5159613
0.5658886	0.4918811	0.5210864	0.5227523	0.4211151	0.5558976	0.6191865	0.4334871	0.3271519	0.4801794
0.5789897	0.5304263	0.5640623	0.437528	0.4175643	0.5136723	0.5730352	0.3792612	0.3327211	0.5534732
0.5587521	0.4893908	0.562167	0.5362538	0.4627196	0.5282707	0.5344005	0.3859406	0.3454868	0.5545771
0.5574101	0.5114245	0.5391984	0.5920245	0.4787824	0.5311657	0.5308672	0.3827146	0.3319418	0.5601025
0.5610106	0.4357718	0.5937977	0.5142666	0.4562194	0.5947961	0.5393342	0.3894674	0.3480092	0.5189954
0.5624982	0.4603305	0.571336	0.5571163	0.3934919	0.576605	0.5482453	0.4072041	0.3433795	0.5361084
0.5780414	0.4966788	0.5363671	0.5247449	0.4333764	0.6142097	0.5045298	0.4056272	0.3655434	0.5204723
0.5133305	0.4675528	0.5778378	0.4864612	0.4632735	0.588435	0.527446	0.364957	0.3886017	0.5323555
0.4526606	0.4550535	0.5122604	0.5271389	0.4676598	0.5474838	0.5264742	0.3625067	0.4419111	0.509554
0.4886197	0.4253342	0.5726183	0.5697863	0.4423458	0.5842381	0.501327	0.3591933	0.418766	0.5182931
0.3900405	0.3936178	0.5792353	0.5834375	0.5191447	0.542484	0.5646428	0.3401752	0.4041293	0.4890204
0.3910454	0.4143931	0.501326	0.5633969	0.4601708	0.5721304	0.5387921	0.3838706	0.4298335	0.4674654
0.4090333	0.459259	0.5309999	0.5371681	0.4489666	0.5143209	0.5555909	0.3814137	0.4437032	0.5599907
0.4342369	0.4762867	0.4874796	0.5352544	0.430877	0.5211075	0.5479086	0.4586747	0.4918439	0.5443744
0.4530278	0.4457011	0.5299774	0.5004571	0.4507098	0.4945901	0.5825973	0.4434264	0.5179789	0.5276178
0.5087809	0.4770418	0.536764	0.4740505	0.4892611	0.515769	0.6111949	0.4629478	0.4669778	0.4913329
0.5353283	0.4672986	0.5454218	0.4480988	0.4792181	0.5828499	0.538819	0.4459331	0.5184054	0.4431648
0.5449055	0.4516853	0.5375532	0.4419664	0.5084056	0.4801987	0.550429	0.4216631	0.4596605	0.4751946
0.4947912	0.5097467	0.5412868	0.4344967	0.4277541	0.4960162	0.5335579	0.4701476	0.4969483	0.4461549
0.4357771	0.4770154	0.580528	0.5042163	0.4865935	0.4984771	0.5548621	0.4289924	0.5636764	0.4932784
0.430826	0.5227611	0.5787597	0.5147171	0.5072171	0.4787246	0.5667725	0.3906263	0.4899741	0.4764041
0.5480379	0.5012188	0.6194898	0.5192821	0.4372068	0.4551886	0.5721292	0.4118973	0.519679	0.510114
0.5038401	0.4169472	0.5524625	0.533178	0.4393903	0.5344881	0.6290876	0.3889858	0.5270984	0.481853
0.5417778	0.4679887	0.6337132	0.5265188	0.438585	0.5226471	0.7354176	0.3801392	0.5367012	0.4894525
0.6051222	0.4805976	0.6323219	0.4847307	0.3866508	0.4709588	0.6539017	0.3197473	0.5210227	0.5332399
0.6145867	0.4901788	0.6735659	0.5012778	0.4619203	0.5561131	0.6055248	0.3726396	0.5250798	0.5447001
0.6440066	0.5434592	0.6309014	0.4935055	0.4335856	0.5701912	0.5911558	0.3986577	0.4566311	0.5320283
0.5190933	0.4501942	0.6200636	0.4872768	0.440561	0.5003583	0.6375025	0.3895301	0.4699402	0.5841708
0.5165974	0.4805424	0.6192937	0.5718934	0.5305432	0.4296284	0.6374545	0.3561597	0.4388969	0.5612318
0.5167527	0.5385024	0.6045889	0.4904304	0.5277072	0.455676	0.5848286	0.4009622	0.4080473	0.5563809
0.5201038	0.5412607	0.5562999	0.4290727	0.5405332	0.5069067	0.6297805	0.3294765	0.441806	0.5984928
0.5766374	0.5337525	0.6098293	0.450598	0.5712341	0.5825845	0.6550143	0.3544366	0.4673013	0.5724679
0.5537377	0.601023	0.6028816	0.4052905	0.6072709	0.483085	0.6519757	0.3758238	0.4296744	0.5952389
0.6643313	0.6013903	0.5917871	0.3973505	0.5511201	0.5466184	0.6216993	0.3895202	0.4672625	0.5639566
0.6183003	0.573045	0.5065867	0.3784902	0.4856812	0.4973501	0.611973	0.445154	0.4783341	0.58025
0.6108274	0.6454427	0.6096892	0.4168778	0.5213096	0.5546755	0.5953133	0.3781141	0.5294214	0.5472292
0.5441338	0.6071871	0.6093517	0.3959956	0.5433799	0.4808832	0.4998661	0.3705387	0.5445331	0.5273859
0.5967747	0.648996	0.610464	0.4174815	0.4997504	0.5993784	0.5410434	0.4346415	0.532427	0.5055863
0.571095	0.6144983	0.548808	0.375292	0.4861891	0.5826903	0.5246156	0.4332836	0.5261278	0.4595651
0.4975983	0.6026691	0.5702657	0.4005203	0.5182981	0.5942947	0.4815623	0.404368	0.5579197	0.4572276
0.5354248	0.5279494	0.5292813	0.3739879	0.5131658	0.5648941	0.4937186	0.3633997	0.5537366	0.4994575
0.5240535	0.5631871	0.5128415	0.317453	0.4608437	0.6186103	0.4982409	0.3937178	0.4915119	0.4983661
0.5056459	0.5982268	0.5759832	0.3408318	0.4480159	0.5585892	0.5445989	0.4032685	0.502156	0.4636788
0.4909761	0.5619178	0.6082153	0.3869984	0.4148195	0.5987828	0.5786978	0.3659549	0.5052505	0.5019739
0.5149568	0.5594682	0.5523089	0.4310066	0.5335791	0.6423934	0.6116001	0.4583437	0.539319	0.5473731
0.5397544	0.5641316	0.5682224	0.4278766	0.4747778	0.6618449	0.5332942	0.5597905	0.486187	0.5197669
0.5110615	0.5008566	0.493239	0.4418435	0.4614361	0.6251755	0.4880636	0.4769104	0.455251	0.4886917
0.5812645	0.5541001	0.5473583	0.417774	0.4882257	0.6821383	0.5251935	0.4450782	0.4896438	0.5560997
0.5860016	0.5740783	0.4896985	0.4143584	0.4880301	0.6185372	0.5866573	0.4254793	0.5260353	0.5173035
0.5992968	0.5813042	0.5075049	0.4386652	0.543499	0.5810312	0.6070515	0.427144	0.5481891	0.4836262
0.5584001	0.6280042	0.4653727	0.4292039	0.5042793	0.6513317	0.5409959	0.533106	0.6086513	0.4674675
0.4806214	0.5416492	0.4482505	0.4172167	0.4802034	0.6425027	0.5755507	0.4923153	0.5853205	0.5035225
0.5028067	0.6049529	0.4177692	0.4033202	0.469223	0.6128544	0.4809036	0.5212357	0.5505788	0.4672982
0.463577	0.5803125	0.4411875	0.4144268	0.4921669	0.5911353	0.481743	0.4665025	0.5198602	0.4879388
0.4359131	0.4629617	0.5097222	0.4217954	0.4981985	0.5636244	0.5156879	0.4748346	0.6267362	0.465248
0.46345190000000003	0.5012997	0.5707146	0.4519639	0.5106419	0.5663098	0.5612521	0.5004928	0.6045763	0.4442378
0.4285431	0.5233663	0.5463405	0.4342502	0.4716806	0.5823007	0.585291	0.5721419	0.5432049	0.4387122
0.4633739	0.5274832	0.6127818	0.4381233	0.4571554	0.5883984	0.6457733	0.5494461	0.4779658	0.4499457
0.4725667	0.5035175	0.6595486	0.4098322	0.4499918	0.5566502	0.581583	0.5107188	0.522213	0.40354
0.5245243	0.521459	0.6071783	0.4309999	0.442676	0.6426534	0.5776566	0.5230592	0.5221405	0.4644445
0.5576665	0.5431551	0.5602907	0.4308939	0.5162576	0.5919922	0.6573138	0.4571776	0.4329467	0.4269281
0.5414115	0.5795962	0.5598873	0.4130037	0.4680824	0.6294634	0.6651172	0.5049662	0.3858048	0.4647662
0.5480729	0.5331181	0.5684285	0.4099177	0.4536139	0.5923521	0.5793545	0.5254542	0.4806012	0.4789272
0.4675494	0.559698	0.5472138	0.3828709	0.4638304	0.5612585	0.5947046	0.5658099	0.5297565	0.4799102
0.4698264	0.5714627	0.5483926	0.3824656	0.4537718	0.6295472	0.5958691	0.5769798	0.4429427	0.4524748
0.4788653	0.5571231	0.5219911	0.404503	0.4761999	0.5993945	0.5861678	0.5347272	0.4878357	0.4670416
0.5517826	0.513959	0.5536082	0.4460668	0.4431405	0.5777865	0.549878	0.5536962	0.5313118	0.49474
0.5151028	0.5276936	0.5189577	0.4890458	0.4267908	0.5698682	0.5070528	0.529482	0.5064926	0.4353909
0.5186665	0.5296611	0.5267211	0.4965973	0.4689524	0.6328298	0.5318207	0.521163	0.4753802	0.5002761
0.4505975	0.541302	0.5494443	0.4446764	0.4758056	0.6091163	0.598262	0.4866519	0.5039882	0.5426975
0.4656207	0.5692609	0.6573251	0.4298273	0.4792659	0.5893743	0.5903672	0.480671	0.4937458	0.5236083
0.4783516	0.644002	0.5706948	0.36516	0.4591741	0.6073853	0.5703207	0.5409219	0.4927131	0.5292827
0.5078218	0.6052213	0.6268087	0.3804245	0.5326628	0.6232633	0.4700344	0.4505566	0.4877618	0.5467491
0.4547647	0.6272797	0.6048469	0.4358912	0.5160687	0.6368943	0.4598844	0.4960535	0.5138279	0.5318743
0.4039452	0.6235106	0.6144319	0.4561687	0.5287602	0.6266236	0.4757648	0.4425982	0.50044	0.5475606
0.4194979	0.6173526	0.6130084	0.4069841	0.5949012	0.5829118	0.4909038	0.487669	0.5326848	0.5532071
0.4137801	0.6348242	0.5105815	0.4057437	0.5612963	0.600402	0.5036219	0.4377679	0.5969279	0.5850516
0.4389741	0.5765576	0.55048	0.4160153	0.6273579	0.612196	0.4511926	0.4267587	0.5635903	0.5784048
0.3993624	0.5652851	0.5481544	0.3825703	0.6693697	0.6240057	0.4856598	0.4420002	0.5823024	0.5780032
0.4995385	0.5296521	0.59435	0.411815	0.6171563	0.688291	0.5048161	0.4785804	0.6757062	0.6266887
0.4338342	0.4986342	0.5902832	0.3826407	0.6199257	0.5961342	0.4903862	0.4883566	0.6511325	0.6138073
0.4425637	0.534037	0.5454675	0.4033289	0.5810819	0.5425737	0.512885	0.4757191	0.6538488	0.5573022
0.3746132	0.4904648	0.5535293	0.4853788	0.6398786	0.5129487	0.5497427	0.4728976	0.5714678	0.5081022
0.3747006	0.506355	0.5316293	0.4803725	0.6014103	0.5165759	0.4750957	0.4659856	0.5596861	0.5272385
0.3657754	0.4792025	0.5244228	0.5529685	0.59258	0.4698059	0.4925803	0.4856127	0.4714681	0.5545599
0.3858899	0.5419305	0.5471962	0.5365174	0.5956282	0.5007908	0.5373924	0.4829481	0.5309733	0.5450436
0.4039613	0.5360591	0.5826186	0.5371901	0.6238157	0.5244015	0.5991927	0.5042041	0.4690313	0.6172528
0.4111724	0.5406994	0.5658562	0.5111999	0.5334444	0.5145355	0.5697984	0.5355188	0.4469779	0.6007381
0.4093403	0.5284172	0.606474	0.5335101	0.6002639	0.5061006	0.4538645	0.4784306	0.4892394	0.5472576
0.4316931	0.5798041	0.5682445	0.5497789	0.5151372	0.5073669	0.4461967	0.4518637	0.4496353	0.5201517
0.4488531	0.5306136	0.6427227	0.5225654	0.5784533	0.5240017	0.5105221	0.4609426	0.4261874	0.5940101
0.4372502	0.4569766	0.5902822	0.4997879	0.5768041	0.5447667	0.4801545	0.4176923	0.3824637	0.6080254
0.5340769	0.4645386	0.5844361	0.5331487	0.5150887	0.4779066	0.4403577	0.4788526	0.4347407	0.6358801
