value...1	value...2	value...3	value...4	value...5	value...6	value...7	value...8	value...9	value...10
0.7733332	0.6024965	0.6686875	0.5290853	0.6328347	0.5448063	0.481082	0.6089271	0.5888455	0.5029751
0.7254047	0.5868237	0.6248216	0.4996471	0.5730694	0.5747972	0.4594137	0.6323694	0.630475	0.5241992
0.7374499	0.5845598	0.6300528	0.4902162	0.5406175	0.6227337	0.4395874	0.617044	0.6599233	0.5654418
0.7134959	0.6172503	0.6078498	0.4799361	0.5798723	0.5501972	0.4310906	0.6096108	0.7176498	0.4945923
0.6951294	0.5527688	0.6342755	0.4607931	0.5742904	0.5328132	0.465811	0.6561734	0.6795552	0.5114706
0.6448389	0.5454265	0.6705541	0.5190677	0.5476217	0.5586846	0.4681168	0.660829	0.6733349	0.4748832
0.639248	0.5761774	0.6793225	0.4816723	0.603433	0.4948026	0.5181454	0.6393808	0.6211813	0.4524119
0.6328165	0.5545165	0.630717	0.4950755	0.5437708	0.5175053	0.519132	0.661907	0.576094	0.4565546
0.6428902	0.5789558	0.6428945	0.4718556	0.5512852	0.5282425	0.5530427	0.6368699	0.5419828	0.4888173
0.6344303	0.5977761	0.6579347	0.4750027	0.5936995	0.5915723	0.4966202	0.5564841	0.5547577	0.566079
0.6661246	0.6301687	0.663551	0.4798296	0.5237996	0.5355181	0.4721611	0.5661415	0.5361199	0.5656
0.6305403	0.6366039	0.6475448	0.5750827	0.5478734	0.5564112	0.5142051	0.5896624	0.6053788	0.596149
0.5741821	0.6495247	0.5349564	0.6246661	0.5988624	0.5829392	0.4516968	0.5730292	0.5464795	0.5824393
0.6430479	0.6469696	0.5631358	0.6105484	0.5519043	0.5841574	0.4740963	0.5447699	0.5470615	0.5093881
0.6503907	0.6646388	0.5440191	0.628323	0.6178027	0.6231204	0.4188387	0.5386051	0.5219977	0.5134154
0.6416719	0.6557813	0.5604542	0.5808492	0.6359696	0.6952227	0.4840478	0.4897854	0.558379	0.5528263
0.6388601	0.6979024	0.5138712	0.5694104	0.6331052	0.6989571	0.491877	0.4903635	0.5952737	0.5484688
0.5897076	0.7179485	0.5247752	0.5984253	0.591609	0.6885154	0.515329	0.5433963	0.5542385	0.5265744
0.5800026	0.6925737	0.5465209	0.5780997	0.5699269	0.7234387	0.5505611	0.5559683	0.5638133	0.5319713
0.5643558	0.7441151	0.4861164	0.6161444	0.6100902	0.6927175	0.6161682	0.5287402	0.5485292	0.4959336
0.556808	0.6931997	0.5801111	0.6237284	0.621285	0.7568996	0.6662316	0.5430736	0.5606563	0.5382741
0.5872793	0.6265327	0.568187	0.583808	0.6312631	0.7050929	0.6146736	0.5411106	0.5889301	0.5202162
0.550097	0.6451291	0.6048662	0.5516502	0.5783151	0.7057727	0.5906265	0.6261004	0.5899186	0.5274534
0.6073807	0.6469937	0.6186044	0.4741566	0.5676793	0.6724078	0.5844185	0.6608963	0.6442174	0.5320016
0.5785275	0.6757949	0.6042659	0.4926228	0.666442	0.7578089	0.5907545	0.6720232	0.6326371	0.5244252
0.5974072	0.7633217	0.5907895	0.463674	0.6481117	0.6621694	0.5971669	0.6646271	0.5869265	0.5572585
0.589308	0.7252552	0.6628577	0.5018561	0.6350916	0.7241062	0.6321832	0.6557821	0.6639381	0.5781147
0.6315003	0.7900983	0.5996154	0.4546988	0.6594194	0.621721	0.5661576	0.7323689	0.6948346	0.5335199
0.6654232	0.7153599	0.6013736	0.5004253	0.6474747	0.5803077	0.5208468	0.7025471	0.6281233	0.5227267
0.6134005	0.7550009	0.5666681	0.5005381	0.6865732	0.6092988	0.5192458	0.7210817	0.5498746	0.5391985
0.6452165	0.7023665	0.4638312	0.5451106	0.6724747	0.630152	0.4388715	0.6949428	0.6123656	0.5047065
0.7017538	0.6232326	0.4562087	0.5638054	0.6277255	0.5391213	0.4615504	0.6747673	0.5611252	0.5062764
0.73884590000000006	0.5869409	0.4556485	0.5900118	0.5846653	0.5485479	0.5016982	0.723753	0.5645243	0.5082079
0.658132	0.5702076	0.4169189	0.5810002	0.5606878	0.5271416	0.5015975	0.7062127	0.5357287	0.5159613
0.6648109	0.5947411	0.4879641	0.5673319	0.5879259	0.5297103	0.4477477	0.6726505	0.5611386	0.4608704
0.7254316	0.637282	0.547587	0.6190359	0.6083427	0.5111467	0.4248665	0.6735292	0.5786777	0.4544265
0.7146666	0.666096	0.5361687	0.6256027	0.5649209	0.5690874	0.436619	0.6804157	0.5587016	0.4577241
0.7080832	0.6856031	0.5000981	0.5851921	0.5480084	0.5357238	0.4132387	0.7380967	0.5848208	0.4755724
0.6948402	0.6362711	0.4488548	0.602014	0.628456	0.5191002	0.476748	0.6422752	0.5542639	0.5614233
0.6302003	0.604938	0.4633916	0.5853013	0.6485626	0.5276963	0.4775088	0.6719792	0.6078691	0.5418336
0.7167733	0.5967607	0.4879924	0.5658893	0.6508973	0.5218288	0.5114235	0.637915	0.6003569	0.5509037
0.7210934	0.5909625	0.5003397	0.5412761	0.5942497	0.4908236	0.5181671	0.6212183	0.5801689	0.6088172
0.7517326	0.6341198	0.5115549	0.5422893	0.6458928	0.434117	0.5005324	0.6540338	0.6497901	0.5325015
0.6957274	0.6335431	0.5542194	0.5904987	0.7019097	0.4726836	0.5913126	0.6722061	0.6046981	0.4999217
0.7179259	0.6281293	0.5107691	0.5102392	0.67160280000000006	0.4537899	0.5520134	0.687277	0.5822518	0.5158144
0.7469524	0.5890718	0.5384374	0.4895598	0.6939591	0.4047721	0.5355056	0.7056653	0.5634487	0.610388
0.729804	0.6394042	0.4926144	0.5040292	0.690255	0.4046238	0.5665229	0.6643596	0.5357775	0.5194707
0.7317807	0.6022705	0.5161299	0.4999649	0.7405636	0.3993051	0.5347362	0.679615	0.5706065	0.5488656
0.7801582	0.6380056	0.5874193	0.3994078	0.6596744	0.413846	0.520361	0.7015996	0.5599672	0.5638694
0.7278447	0.6229668	0.6042435	0.4633323	0.7103266	0.4746434	0.5385478	0.743423	0.6441545	0.5988262
0.6644742	0.574916	0.5982561	0.4671058	0.6407393	0.4366475	0.5459787	0.7364745	0.5628495	0.5652443
0.6850616	0.6042227	0.5979702	0.5253651	0.6252644	0.4391387	0.5613539	0.7356259	0.5744454	0.5728984
0.6893461	0.6637777	0.6287693	0.4982996	0.6194501	0.4560011	0.5272147	0.7788206	0.6072006	0.57033
0.6489235	0.6781069	0.69263	0.4044036	0.6356528	0.4825989	0.5439838	0.744638	0.6264271	0.5964925
0.6183373	0.6194936	0.6562578	0.4217476	0.5621985	0.5144501	0.5477975	0.7648495	0.6163214	0.5437772
0.6073305	0.6086988	0.6083873	0.4230677	0.6494097	0.5281962	0.5648833	0.7352363	0.609392	0.5660369
0.5928341	0.6335193	0.6454128	0.476755	0.6349338	0.467813	0.5278909	0.6999736	0.6839398	0.5956321
0.6066175	0.6279853	0.6014937	0.4805038	0.6231408	0.4613722	0.5345855	0.7249442	0.6235094	0.5061357
0.5976271	0.6267249	0.5856554	0.4726809	0.6040152	0.3982061	0.5126494	0.7305166	0.5797358	0.5462024
0.621441	0.7205159	0.6199324	0.4361004	0.6162367	0.4214647	0.4913624	0.7033829	0.5442428	0.5180511
0.6103907	0.6765681	0.6328004	0.4143811	0.602246	0.4474735	0.4932418	0.6358783	0.5097662	0.5449441
0.5897842	0.6724664	0.678	0.4102598	0.6234228	0.4579507	0.5012996	0.6475168	0.4982582	0.5176236
0.6528382	0.6546069	0.6364059	0.4194238	0.5978266	0.503532	0.5380386	0.6499426	0.5128165	0.5366647
0.5983119	0.6741306	0.6730933	0.4285502	0.5846012	0.5204579	0.5817654	0.6304407	0.4970011	0.5260594
0.6153542	0.63714	0.6754265	0.4269915	0.5458351	0.5342141	0.5750047	0.7054302	0.6042204	0.589974
0.6383259	0.6663388	0.6470737	0.4221951	0.609306	0.4627382	0.607124	0.6659604	0.5442828	0.6377918
0.7093179	0.7162402	0.6732297	0.4584848	0.5690731	0.4528884	0.5820271	0.6822555	0.567231	0.6235886
0.6623579	0.6579443	0.6520324	0.4258577	0.5576183	0.4683973	0.5394475	0.6503568	0.5680919	0.5928695
0.6914435	0.6466875	0.6635651	0.4298892	0.6258304	0.438394	0.5338872	0.6351855	0.5805514	0.563394
0.6516614	0.637422	0.6063957	0.3931158	0.5658926	0.4396334	0.5440641	0.7401443	0.5814407	0.6294376
0.6688583	0.6296994	0.6080196	0.4062971	0.5099574	0.4366812	0.6045965	0.7278046	0.5843928	0.6250809
0.6385312	0.6919192	0.6820511	0.3547312	0.4747252	0.4782741	0.579183	0.7101275	0.5571259	0.581609
0.5842906	0.6912463	0.6444095	0.4002673	0.4899812	0.3930856	0.5666945	0.6373154	0.5167296	0.6517332
0.6337249	0.5727257	0.6268144	0.397046	0.5089355	0.4253999	0.5767981	0.6359036	0.5034639	0.6014339
0.5934522	0.5782398	0.6017406	0.4163698	0.4934099	0.4736618	0.6058194	0.7099439	0.5189751	0.7025331
0.5677815	0.5768848	0.5811277	0.438313	0.5321192	0.4467917	0.5313757	0.6633667	0.5211388	0.6355605
0.5978684	0.546012	0.5958013	0.402789	0.5090466	0.4833053	0.5818918	0.6538195	0.5550876	0.5996386
0.5859523	0.5421052	0.5853229	0.4130676	0.6021538	0.5077299	0.5381699	0.6837335	0.5767428	0.6295835
0.5977898	0.54377	0.5818993	0.431449	0.5941858	0.546984	0.5792741	0.7050442	0.5817789	0.5730633
0.5658932	0.6386661	0.6178933	0.4584677	0.6385749	0.5673404	0.5181563	0.6107565	0.5494257	0.5971163
0.5837258	0.5405159	0.5891808	0.4999103	0.6167741	0.5680242	0.5725007	0.5847861	0.5933905	0.6316749
