value...1	value...2	value...3	value...4	value...5	value...6	value...7	value...8	value...9	value...10
0.6212745701880962	0.5767326565040986	0.5514294201148656	0.6651797133864606	0.5458742097611051	0.6716267619791538	0.6202297578686818	0.619638643713752	0.6554745439623653	0.6580627342316753
0.7113055061504772	0.543405683324361	0.5756331930311265	0.7065896490305977	0.5557445845886891	0.6175417518398102	0.7035756333943258	0.6280801696334635	0.6958112904814658	0.7252546913762666
0.6859422316852704	0.5825902752006604	0.6516238938838543	0.7284477442284316	0.6313778788753207	0.6840093449313255	0.7510272505326261	0.6631025516122678	0.6715391911204628	0.7287964453709701
0.7274172717872601	0.6284634736850986	0.5897953307696812	0.6779082793894755	0.6636697866205593	0.7676816597849023	0.7078013702784715	0.6443800735218908	0.6422028405136985	0.7176179757970598
0.7466389987929408	0.5710047967799342	0.5758228222478743	0.7509316646520323	0.7157140721819053	0.74040787684966	0.7092417452124176	0.7284712671781498	0.5927063890931838	0.6625712273074451
0.7416333464273862	0.6423685404555158	0.6336814531358391	0.7002704841928877	0.7022017797801912	0.7294875173084111	0.758755602350872	0.7550047876922874	0.6650563554041345	0.685099337810919
0.7363436237434681	0.7133536886215195	0.603958928344997	0.7078443434882448	0.7051054096438084	0.7032677829025804	0.7214504197213862	0.7593365812271293	0.6830298988953427	0.6559015314371873
0.7924527426820286	0.6740199112367192	0.6348136567542179	0.7398264590076258	0.7244410642254789	0.7369230019870178	0.7544663445098715	0.8352626617195232	0.621756943326269	0.6624598753928115
0.762061346196669	0.5678193551619205	0.5997845412962516	0.7638974044280329	0.7078249709020933	0.7512110143247326	0.7753088672087075	0.8119054331865987	0.680244123519299	0.6747164113197701
0.7648838465500252	0.5545892691668003	0.6180612963218005	0.7756150764519579	0.6150248554993476	0.7520493558330364	0.6809254174440931	0.8107162899563366	0.5450033515045517	0.636574412659317
0.7336410827289032	0.5820596718338218	0.6081315403943033	0.8118328700361297	0.6528890771666183	0.7843288930868278	0.6887030067055266	0.8003488959499162	0.5730427648823261	0.6549569479491927
0.7473858895833009	0.6358565646299098	0.6649678470483952	0.7726160882518962	0.5631490806549074	0.8075848937586197	0.7051500921300169	0.809214344609723	0.6421122065892424	0.6448206549698041
0.7309296850037325	0.6108280304631304	0.6351088833196333	0.7691044347462843	0.6464307946090952	0.8326990617890475	0.7195236072562302	0.8498740988762885	0.6356344497564046	0.6467587790471441
