value...1	value...2	value...3	value...4	value...5	value...6	value...7	value...8	value...9	value...10
0.1330387	0.1591309	0.09163535	0.1895176	0.1906815	0.08825246	0.09418726	0.1453679	0.08110096	0.1150754
0.1418258	0.1775782	0.102036	0.2231295	0.20456	0.08495134	0.07943418	0.1723471	0.07259229	0.09990452
0.1490823	0.143501	0.09757681	0.2232167	0.2308823	0.08730257	0.07843115	0.1900014	0.06772608	0.09779421
0.1492431	0.1271342	0.0998588	0.2136321	0.1832146	0.07319828	0.1033145	0.1961913	0.0697238	0.1024284
0.1692928	0.1355011	0.1079799	0.1866006	0.1590237	0.07432203	0.1057377	0.2028399	0.07010074	0.09888839
0.1895535	0.1155397	0.1089472	0.1773054	0.151531	0.07767613	0.09919278	0.2141294	0.06671463	0.100337
0.1930305	0.1025611	0.1138836	0.1762978	0.1644307	0.07403632	0.09391748	0.2007085	0.06871554	0.1122823
0.1829837	0.1055554	0.1134813	0.1898348	0.1737465	0.0700591	0.08886276	0.211095	0.06860017	0.1103455
0.2064395	0.1000596	0.1032314	0.2016198	0.1470734	0.06285872	0.09708483	0.1938878	0.06600081	0.1159227
0.2129816	0.1048972	0.1123643	0.1629811	0.1728654	0.06839153	0.1066345	0.2252904	0.06447366	0.106169
0.1909384	0.09370549	0.122788	0.173525	0.1832709	0.06964263	0.1025065	0.2253733	0.07481288	0.1314771
0.1952773	0.1060347	0.1256623	0.1936109	0.2053731	0.0825289	0.1036994	0.1907847	0.08284575	0.131902
0.1846619	0.1041585	0.1489013	0.1693107	0.2101978	0.0814477	0.08602511	0.2123392	0.07556175	0.125995
0.1950653	0.1167134	0.1725097	0.1520702	0.214746	0.0823472	0.08340769	0.1978253	0.08053252	0.1374739
0.1995525	0.1008118	0.1625194	0.1345928	0.2081417	0.07910332	0.0838005	0.1692413	0.07006609	0.1527127
0.2010774	0.09399813	0.1432887	0.1640251	0.1927968	0.07341433	0.1056569	0.1678475	0.05603861	0.1343552
0.2219742	0.09796449	0.1341034	0.1625239	0.1980138	0.07215057	0.1182774	0.161946	0.05121938	0.114126
0.2343488	0.1101693	0.137051	0.1461578	0.1793023	0.09103372	0.1335578	0.1583991	0.04765452	0.1282594
0.2333149	0.1114822	0.1250895	0.1522335	0.1824029	0.1082542	0.126447	0.1549038	0.0444654	0.1097882
0.2363024	0.1117389	0.1180021	0.1469573	0.1880906	0.1148447	0.1077732	0.1496041	0.04832918	0.1078715
0.2377373	0.1077298	0.1189177	0.1449507	0.1887825	0.1084209	0.1101836	0.1349134	0.05955965	0.1223345
0.2203981	0.11831	0.1147212	0.1486741	0.2045352	0.1005638	0.1235543	0.1299605	0.0605618	0.1321691
0.2146142	0.1080343	0.1224549	0.1500619	0.2090656	0.08942391	0.1253821	0.1167764	0.06088583	0.1299619
0.2118877	0.1024674	0.1247524	0.1685962	0.207867	0.1179679	0.1213238	0.1073717	0.06359786	0.1369004
0.2421021	0.09645352	0.1032281	0.160594	0.217008	0.1149299	0.1139632	0.1135834	0.06031618	0.1587966
0.2399119	0.09852924	0.1005758	0.1556394	0.2119817	0.118602	0.1047587	0.1154427	0.06314058	0.1656975
0.2190171	0.08916265	0.1112879	0.15957	0.2599448	0.1326505	0.1036553	0.1352821	0.06806676	0.1478494
0.2612112	0.08333503	0.1065418	0.1533274	0.2270893	0.1435456	0.1024209	0.122533	0.06380136	0.167897
0.2144742	0.1124122	0.10758	0.1880931	0.2027706	0.1770068	0.1121575	0.1489442	0.06155154	0.1837372
0.2117183	0.1244527	0.1035709	0.1759197	0.2057944	0.1363045	0.1242733	0.1591934	0.05623976	0.1940956
0.2142946	0.138602	0.1126202	0.1490955	0.2141465	0.1387349	0.1279553	0.1353317	0.05653044	0.1758115
0.1932789	0.161005	0.1334077	0.1518578	0.2187997	0.1249425	0.132794	0.1426086	0.06143865	0.155727
0.1988734	0.1915822	0.1258181	0.1772738	0.1881614	0.1222325	0.1594447	0.11829	0.06504006	0.1545383
0.2214171	0.1614552	0.1135933	0.203177	0.1770918	0.1234354	0.1664414	0.1151369	0.073845740000000007	0.1423307
0.2157403	0.1533478	0.1036715	0.1955768	0.1607374	0.1159698	0.1650262	0.1266075	0.07073698	0.147469
0.1989925	0.1658341	0.1010693	0.1737095	0.1629726	0.1204766	0.1499746	0.121294	0.05697115	0.1620575
0.1833246	0.174005	0.08722395	0.1929999	0.1510101	0.1290092	0.1684834	0.1315925	0.06170121	0.1838135
0.1528542	0.1670533	0.08726835	0.1997557	0.1150406	0.1415406	0.1297779	0.1326925	0.06649916	0.1783252
0.15643	0.150886	0.08469735	0.2004957	0.09234541	0.1551478	0.1370831	0.1279567	0.06733902	0.177988
0.1332589	0.1483769	0.08330815	0.2379747	0.1072623	0.1542006	0.1219113	0.113182	0.05499954	0.1674884
0.1510776	0.1492424	0.1087522	0.2241048	0.09984879	0.1558539	0.1399554	0.1140324	0.05426704	0.1610371
0.1663547	0.1676384	0.1027873	0.2415365	0.08482267	0.148188	0.1566036	0.1085453	0.05268413	0.1444147
0.1858777	0.1661892	0.09734136	0.2749013	0.09070821	0.1239942	0.1551368	0.1252026	0.06113388	0.1456234
0.1616085	0.1592498	0.09500229	0.2387778	0.09466303	0.1275988	0.1533242	0.1328826	0.07140665	0.1455891
0.1618098	0.145156	0.09535514	0.2467938	0.08970391	0.1178245	0.1447961	0.1275381	0.07776866	0.1429399
0.1490596	0.1662923	0.08751549	0.2253064	0.08635	0.1038517	0.1432732	0.119495	0.07004556	0.1651407
0.1624387	0.1505775	0.1170493	0.2302352	0.09544299	0.1231803	0.1698978	0.1191086	0.07329945	0.1548672
0.1737227	0.1719257	0.1060874	0.2674589	0.1040614	0.1050586	0.1949419	0.1291714	0.08272273	0.1641568
0.1525117	0.1564883	0.1060751	0.2673375	0.1115534	0.1066632	0.2033249	0.1277695	0.106695	0.1566592
0.1438454	0.1490752	0.1271454	0.2574971	0.126823	0.08684481	0.1827152	0.122947	0.1112014	0.1732715
0.1551128	0.1406857	0.1416717	0.2675128	0.1579753	0.0987883	0.1593021	0.108633	0.1311357	0.1602864
0.1694257	0.1544297	0.1636492	0.2243157	0.1828334	0.1197476	0.1758979	0.1274868	0.1462996	0.1838588
0.1681321	0.1288275	0.1465573	0.2130378	0.1420367	0.09630619	0.1703867	0.1144494	0.1449196	0.1488855
0.1654149	0.1228621	0.1822131	0.2481567	0.1315726	0.09715952	0.1308689	0.1095182	0.1330423	0.1398282
0.1536098	0.1134078	0.1758708	0.2336685	0.1422018	0.1228439	0.1161486	0.1364982	0.1473622	0.1407119
0.1779708	0.1210261	0.1424646	0.1909855	0.1435366	0.1209385	0.1004819	0.1632814	0.1508043	0.1373777
0.1635559	0.1250012	0.1389815	0.1651606	0.1387952	0.1232708	0.09607998	0.1585265	0.1669204	0.1455062
0.1707931	0.123801	0.1442059	0.1616443	0.1341045	0.1100339	0.09078514	0.1729651	0.1738486	0.1658261
0.1626008	0.1260974	0.12779190000000001	0.165292	0.1461907	0.1167785	0.09292796	0.1748938	0.1767847	0.150618
0.1648916	0.1612953	0.133483	0.1724266	0.1597778	0.1295399	0.08282849	0.1918344	0.2015118	0.1244267
0.1383236	0.1613882	0.1198463	0.1643972	0.1673491	0.1328725	0.07523432	0.1744691	0.1930086	0.09833725
0.1339998	0.1835133	0.1165116	0.1685567	0.1514616	0.1529528	0.07391098	0.1860002	0.1770727	0.1029071
0.139627	0.1843811	0.1209996	0.1450392	0.1504961	0.1620549	0.07648179	0.1647154	0.1828003	0.1264217
0.15465	0.1838002	0.1155898	0.1415164	0.1530678	0.1598695	0.08597756	0.1594442	0.1662752	0.1182093
0.1450051	0.1710584	0.1088585	0.149858	0.1855589	0.1503117	0.08333874	0.1591884	0.1418239	0.1349442
0.1327119	0.1540402	0.1056395	0.1520236	0.1836552	0.1640504	0.08080337	0.1405517	0.1425741	0.1160746
0.1283592	0.1520248	0.1072523	0.1471241	0.1824395	0.1379704	0.07676455	0.1633135	0.13299	0.1246204
0.1144734	0.1762234	0.1236794	0.1369685	0.1488834	0.1068983	0.07172609	0.1323865	0.1573124	0.117947
0.1162636	0.1639463	0.1164947	0.136459	0.1852438	0.1061186	0.06679044	0.1368943	0.2058594	0.1253751
0.1110972	0.177075	0.1187972	0.1306933	0.2099674	0.1008339	0.06510708	0.1812908	0.2271284	0.117353
0.1178081	0.1599042	0.1022241	0.1447052	0.2176007	0.1051432	0.06047505	0.1584777	0.184064	0.1354356
0.1094874	0.1465979	0.08592482	0.1737432	0.209035	0.09169327	0.05529703	0.1634893	0.192931	0.1192268
0.1378273	0.13373669999999999	0.08191285	0.1555483	0.2207384	0.1018613	0.05359813	0.1994971	0.1993793	0.1345614
0.1282372	0.1243642	0.07988117	0.1626113	0.2335887	0.1063122	0.06344921	0.2048844	0.2072323	0.1154256
0.1283527	0.1209267	0.06864926	0.1571716	0.238187	0.09057399	0.06628121	0.2302383	0.1880261	0.1021876
0.1324398	0.1004352	0.06725896	0.1447501	0.1826748	0.08347008	0.06376455	0.2372146	0.1859515	0.1050485
0.1481227	0.1203617	0.06769276	0.1437918	0.1768971	0.08026152	0.07018623	0.2021516	0.1810425	0.1054523
0.1518029	0.1095426	0.061595660000000003	0.1226884	0.1638336	0.08376236	0.07177247	0.1985368	0.1916805	0.08437378
0.1325596	0.1232109	0.06156183	0.1138859	0.1686595	0.0789305	0.07994521	0.1924821	0.1947186	0.078501
0.1361776	0.1409457	0.05621449	0.1261517	0.1705242	0.07810732	0.07135458	0.2225075	0.1973585	0.07489155
0.1301479	0.1375371	0.05759642	0.1248042	0.1709946	0.07239649	0.08006483	0.2117748	0.2081552	0.08209298
0.1591682	0.1339949	0.06073947	0.1293462	0.166352	0.07329797	0.07715713	0.1880745	0.1683945	0.08160677
0.1487653	0.1295727	0.05256181	0.1343355	0.161966	0.07843416	0.07039053	0.1707772	0.2046119	0.09300602
0.1607502	0.1347363	0.0539092	0.1430739	0.1778485	0.09162383	0.07887582	0.1661914	0.1758127	0.08753921
0.1723984	0.1438176	0.05344944	0.1585266	0.1696076	0.0869136	0.0805216	0.1693462	0.1819374	0.08245695
0.1486821	0.144492	0.04802672	0.1832782	0.1722642	0.07902887	0.08504078	0.1599031	0.1630075	0.1052245
0.1843792	0.1146573	0.05457317	0.1708129	0.1500954	0.07591743	0.07393955	0.17109	0.1567345	0.1045608
0.1852997	0.1254867	0.05789995	0.1530255	0.1501435	0.07847623	0.07363997	0.2033095	0.1701514	0.09559847
0.1853719	0.10327	0.07226481	0.1610198	0.1594014	0.07684155	0.09460058	0.2069312	0.1664218	0.0952
0.2057606	0.1209262	0.07310902	0.1849633	0.1560029	0.09289811	0.1093618	0.2317597	0.1545134	0.1042433
0.1821581	0.1349012	0.09585302	0.175262	0.1316363	0.09149513	0.1076611	0.2196365	0.1551089	0.1054977
0.1928709	0.1303478	0.0805491	0.1852858	0.167061	0.09607751	0.1336767	0.2179737	0.1339928	0.1200235
0.1673573	0.1119991	0.0886565	0.1699309	0.1618714	0.101498	0.1206181	0.1849047	0.1186943	0.1264297
0.1783196	0.1158515	0.07746946	0.1476452	0.1699484	0.1014681	0.1225181	0.1812931	0.118908	0.1318013
0.1930425	0.1288586	0.07985105	0.1800939	0.1488985	0.1174682	0.1010167	0.2386322	0.1240849	0.1311914
0.1627277	0.1139347	0.1005523	0.1669159	0.1496963	0.1141262	0.1113823	0.2566406	0.121507	0.1371265
0.1298902	0.1175806	0.1023296	0.1670948	0.1402759	0.1206015	0.09400299	0.2417822	0.1112415	0.1394664
0.1278907	0.1303463	0.1028712	0.144023	0.1314138	0.1054069	0.1102195	0.1939857	0.1186368	0.1287197
0.1122644	0.1480402	0.09501502	0.1574348	0.1385902	0.1053299	0.1167428	0.2407933	0.1275734	0.1250699
0.1219814	0.147782	0.07227106	0.1466507	0.1335256	0.1072056	0.1035468	0.2096111	0.1325283	0.1261553
0.09980768	0.1491731	0.07577975	0.1344143	0.1369988	0.1144768	0.08656003	0.2530155	0.1229826	0.1010751
0.09294891	0.1318982	0.0796489	0.173237	0.139205	0.1183269	0.08581483	0.23567	0.1151534	0.09582051
0.08664888	0.1362016	0.07356761	0.1833134	0.1322305	0.1162268	0.08480148	0.2248546	0.1206789	0.09688911
0.08363185	0.1309226	0.07043707	0.1938274	0.1008104	0.1398011	0.08352122	0.2144425	0.1237436	0.1039228
0.1077284	0.1149005	0.075615569999999993	0.2057219	0.09126074	0.1414728	0.07801457	0.2106315	0.1120912	0.1077644
0.1187446	0.1023174	0.06900471	0.1892089	0.09375613	0.1454229	0.07759118	0.2211742	0.1114323	0.1080618
0.1171564	0.1041231	0.07606915	0.1988052	0.09636118	0.1307605	0.07969926	0.2773259	0.120596	0.09726891
0.1199036	0.1070919	0.07021563	0.1951265	0.08257919	0.1620434	0.08215054	0.2465098	0.1122678	0.1097213
0.1133559	0.09053661	0.069872	0.1759905	0.08411677	0.1568853	0.08379133	0.2475159	0.1188826	0.08292637
0.1147717	0.07850144	0.04830833	0.1812375	0.09647145	0.1290778	0.08212367	0.2409628	0.1299852	0.08348075
0.114132	0.07067392	0.05166245	0.1747192	0.09941169	0.1411352	0.07997075	0.2680054	0.1329565	0.09686359
0.1116146	0.07564255	0.05749111	0.1656986	0.1201906	0.1267991	0.07500249	0.2307529	0.1294154	0.09890995
0.1157449	0.08598349	0.05927172	0.1960912	0.1226503	0.1055729	0.08084578	0.2078601	0.1295725	0.1070174
0.1189243	0.07240037	0.065067	0.1882357	0.1426219	0.0850756	0.08000031	0.2172441	0.1381073	0.1089902
0.1240619	0.08226235	0.07263073	0.1957349	0.1404392	0.09562132	0.07903185	0.2253829	0.1432356	0.1114943
0.1354321	0.09135172	0.07451739	0.2125605	0.168094	0.09036552	0.0822771	0.203637	0.1333568	0.1029272
0.1281184	0.1013856	0.0539113	0.2389949	0.1875368	0.07593423	0.09055897	0.1829379	0.1494658	0.1159744
0.1142443	0.1208937	0.05444227	0.2429859	0.1705109	0.08137503	0.09308859	0.2049876	0.1542056	0.1316549
0.1333849	0.1370678	0.06711069	0.2113409	0.1714933	0.07246126	0.09048961	0.2383733	0.1403579	0.1232169
0.137361	0.1315123	0.06566572	0.2298458	0.1424737	0.07327926	0.09075568	0.2219173	0.1486924	0.1134716
0.1245082	0.111379	0.06155111	0.2154659	0.1446105	0.07185383	0.09335562	0.2185714	0.1515928	0.1047495
0.1197782	0.1156864	0.07279754	0.203992	0.1310164	0.0683821	0.08822657	0.2006912	0.1470188	0.1194146
0.1380873	0.09630597	0.08057992	0.1873978	0.1436963	0.06749621	0.09324846	0.2064897	0.1465956	0.1142302
0.1332925	0.09708686	0.07440086	0.1989276	0.1298234	0.05926791	0.09948383	0.1964979	0.1423609	0.1137478
0.1331474	0.1106425	0.08458849	0.1838479	0.1069481	0.05882453	0.08555608	0.2177646	0.1221415	0.113495
0.1184903	0.09402963	0.0865563	0.1733324	0.1137437	0.0595384	0.08044112	0.1986647	0.1043499	0.1011322
0.1321023	0.09532403	0.08250967	0.1717926	0.1100895	0.06551774	0.08288719	0.1876497	0.1128688	0.1035728
0.1381766	0.09850742	0.09662694	0.1776106	0.1196379	0.06724134	0.08751565	0.1695083	0.09355394	0.1198468
0.1511095	0.09476237	0.08886323	0.1807123	0.1273938	0.0642225	0.09216182	0.1749309	0.1001432	0.1116305
0.1628411	0.08319879	0.09728981	0.1814793	0.1337783	0.06009684	0.08503524	0.1568963	0.09512924	0.1033067
0.1683017	0.1030405	0.09188993	0.1839571	0.1207196	0.0584825	0.0771469	0.1630799	0.1050392	0.1190409
0.181129	0.1097538	0.1012323	0.184276	0.1140689	0.05802086	0.06638484	0.2090944	0.1057869	0.118354
0.1445629	0.1093909	0.09746073	0.1813346	0.1140902	0.07211432	0.07495762	0.2306282	0.1196743	0.1212556
0.1408917	0.1105223	0.08621993	0.2143982	0.1040092	0.08126091	0.07507608	0.2180529	0.1206532	0.1238212
0.1587861	0.0979262	0.07756957	0.213549	0.109797	0.08238113	0.07372495	0.1889072	0.1366279	0.1442632
0.1342319	0.0968726	0.06979175	0.2111766	0.09792512	0.08917753	0.07420043	0.1749392	0.1558666	0.1177521
0.1397547	0.08771753	0.06464298	0.2324983	0.09580724	0.07524904	0.06826641	0.1682981	0.1692415	0.1030461
0.1202554	0.08367058	0.07416941	0.2712295	0.08834632	0.07128606	0.08211233	0.1320039	0.1829246	0.1070907
0.1385747	0.08362683	0.07618779	0.2334026	0.0974684	0.05804784	0.09200177	0.1302542	0.1783539	0.09635835
0.1089768	0.08750693	0.07792707	0.2376014	0.1039903	0.05206269	0.09778	0.1367349	0.148211	0.1066265
0.1265905	0.0944228	0.08628669	0.2284144	0.1195629	0.04611961	0.09793416	0.1194029	0.1603143	0.08649034
0.1425338	0.08826443	0.102718	0.2059623	0.1048388	0.04261292	0.1125695	0.1295228	0.1432263	0.09018894
0.150907	0.08778979	0.07281448	0.2186375	0.09519043	0.04503867	0.1102345	0.1482941	0.1140985	0.0997655
0.1511858	0.09600838	0.06740504	0.2275941	0.1100659	0.04939657	0.09770525	0.1672863	0.1174376	0.1014241
0.1460358	0.0859934	0.06786334	0.2270839	0.1096747	0.05328047	0.08333593	0.1937169	0.1098625	0.08668398
0.1590389	0.07325663	0.07697634	0.227977	0.1100857	0.05449577	0.1014335	0.1964391	0.1021598	0.09383164
0.1672643	0.06640959	0.06758047	0.2351143	0.1127349	0.06362861	0.1097644	0.1900741	0.1076714	0.09068173
0.171075	0.06885358	0.055034	0.2157984	0.09155339	0.06539486	0.1261185	0.1779513	0.1167044	0.08511678
0.1350453	0.06576499	0.06261421	0.1970061	0.0832133	0.05198834	0.1198468	0.1637246	0.130804	0.08040578
0.1580956	0.06096459	0.05085688	0.1985117	0.06725279	0.05511956	0.1293222	0.1674933	0.0964815	0.06699876
0.1789592	0.08307679	0.05951481	0.214694	0.07213287	0.05968304	0.119596	0.1399294	0.1088655	0.07192655
0.1845619	0.09023833	0.05013438	0.2141474	0.06492286	0.06079479	0.1060695	0.142802	0.114873	0.07145785
0.1691176	0.09122589	0.05930057	0.2075032	0.05725695	0.06466489	0.132162	0.131997	0.1113211	0.07494176
0.2114523	0.08890437	0.0657466	0.2142706	0.06266843	0.07329867	0.1393545	0.1310747	0.1213625	0.07595091
0.1908155	0.08801336	0.06967917	0.1980883	0.0588575	0.07848615	0.1407938	0.1441313	0.1325895	0.08506178
0.1752472	0.09677664	0.0727229	0.188491	0.05464406	0.08245675	0.1460051	0.1415025	0.1170039	0.08175186
0.1762648	0.1076445	0.06741931	0.1727029	0.05372745	0.08842716	0.1307984	0.1537851	0.1225537	0.0782644
0.1791878	0.1215535	0.07032667	0.1750259	0.05534637	0.1136192	0.1287883	0.160703	0.09919184	0.07371742
0.1900395	0.09359815	0.06519234	0.1404412	0.05468789	0.1157175	0.1238986	0.1543865	0.1046623	0.07859317
0.2026597	0.09767339	0.06062803	0.1516794	0.05444461	0.106971	0.1209923	0.163842	0.1228541	0.08579967
0.2332927	0.1138506	0.05059675	0.1398054	0.06987575	0.1263207	0.133232	0.1556651	0.1341601	0.092809440000000007
0.2498893	0.125442	0.05230946	0.1323612	0.0699642	0.108228	0.1474938	0.183893	0.1525688	0.09065612
0.243682	0.1447319	0.04913782	0.1442697	0.07002311	0.1237006	0.1476827	0.1900559	0.1470576	0.09127352
0.2017163	0.134449	0.0522821	0.1475589	0.08516537	0.1207188	0.1282894	0.1668771	0.1725759	0.08832781
0.1534055	0.1324706	0.05346723	0.1374068	0.09145268	0.1169062	0.1312334	0.1595572	0.1579857	0.08886162
0.1710424	0.1324587	0.05270859	0.1500096	0.09763494	0.1168051	0.1298294	0.1305316	0.1344828	0.08742697
0.1677773	0.1147159	0.05607458	0.1860696	0.1019653	0.1134693	0.1299735	0.1672756	0.1856641	0.08262877
0.1647163	0.1130954	0.04823903	0.1799449	0.1089802	0.1106403	0.1362147	0.1671755	0.1835958	0.08506194
0.1416631	0.1036711	0.05226799	0.1630677	0.10008740000000001	0.09913389	0.1480469	0.1758279	0.1714631	0.08422977
