value...1	value...2	value...3	value...4	value...5	value...6	value...7	value...8	value...9	value...10
0.1464474	0.2586279	0.1472455	0.1641745	0.1805243	0.211618	0.1570149	0.1691374	0.2217692	0.1385119
0.1146469	0.2416424	0.1469222	0.132403	0.2516267	0.2583194	0.1183009	0.2146644	0.1900755	0.1403106
0.1335509	0.2236805	0.1051996	0.1388847	0.1757192	0.266634	0.1071231	0.2119391	0.1783075	0.1415337
0.1503519	0.2197975	0.1147663	0.1410203	0.1914121	0.2615648	0.1184206	0.190728	0.1765122	0.1328665
0.1496557	0.1970331	0.1659457	0.126799	0.1559588	0.2387229	0.101881	0.203393	0.1936961	0.1645636
0.1220503	0.1701161	0.1469254	0.1237647	0.2032667	0.2298405	0.1176145	0.1869491	0.2102435	0.134117
0.1250133	0.1643849	0.1862151	0.1547437	0.1899991	0.2060573	0.1260707	0.1512634	0.256548	0.1453502
0.1114565	0.1775574	0.1829514	0.1472558	0.1563485	0.2191902	0.1353929	0.1956377	0.2850358	0.1539532
0.1119112	0.1878105	0.1627949	0.1644883	0.177746	0.2051343	0.12859	0.1728398	0.2733198	0.1882644
0.1001608	0.1778096	0.2047906	0.2051989	0.1669233	0.2396123	0.1319863	0.1459945	0.2212043	0.1551843
0.09997353	0.1924459	0.1825635	0.2121242	0.1943837	0.2169574	0.141593	0.1517319	0.2478627	0.1373424
0.09006434	0.21973	0.1662711	0.1419391	0.1674607	0.1810099	0.1167496	0.1733556	0.257611	0.1368918
0.1022634	0.2512825	0.1885937	0.1791837	0.1776664	0.2116871	0.09898132	0.1676118	0.2644278	0.1645406
0.1150307	0.256362	0.1637213	0.142091	0.1211321	0.2085118	0.114378	0.1609116	0.273875	0.163806
0.1080526	0.2414482	0.1507194	0.1442969	0.1311393	0.2715926	0.1276524	0.1518881	0.2664172	0.1280288
0.1264811	0.2197536	0.1639776	0.1746851	0.1438376	0.2245139	0.152116	0.1690291	0.2781876	0.1301326
0.1410912	0.1903626	0.1558706	0.1564839	0.1582053	0.1604654	0.1454453	0.183525	0.205694	0.1348404
0.1521977	0.2071305	0.1505824	0.1654976	0.1443353	0.1548251	0.1398458	0.2216399	0.1808568	0.1272045
0.1489943	0.2339112	0.2225472	0.1954166	0.1327466	0.1752025	0.1230962	0.2321871	0.2117325	0.1053254
0.139943	0.2467803	0.1407445	0.139196	0.145243	0.1635747	0.1434453	0.2727483	0.2364394	0.1160309
0.1350244	0.2798088	0.1430203	0.1378861	0.1894067	0.1446874	0.1550088	0.248338	0.2101022	0.1138769
0.1360451	0.2221724	0.1482094	0.132499	0.1722544	0.1591805	0.1438634	0.2094209	0.1955756	0.1455792
0.1417598	0.2348308	0.1303994	0.1632896	0.1370593	0.1632942	0.1470511	0.1912813	0.2409048	0.1245233
0.1733749	0.2427557	0.1332516	0.1306312	0.128003	0.1726702	0.1766291	0.2386809	0.2213802	0.1096431
0.1839411	0.2446861	0.1306402	0.1311452	0.1148161	0.1399091	0.1270099	0.2474976	0.2433326	0.1360901
0.1700042	0.2010159	0.1379003	0.09417569	0.1458346	0.1385466	0.1079612	0.1790142	0.2296252	0.1405922
0.1812696	0.1882418	0.1259279	0.07604502	0.16931	0.1345327	0.1179958	0.1813592	0.2810182	0.1386349
0.1830791	0.1585246	0.1684248	0.09994501	0.1419796	0.1571872	0.1171671	0.1851565	0.2801925	0.1259286
0.231669	0.1523995	0.1709823	0.1246409	0.1369568	0.1629307	0.1447218	0.1562536	0.2848419	0.0965762
0.196972	0.1738013	0.1540071	0.1297515	0.1275055	0.1780378	0.1360952	0.1817742	0.2066214	0.1404098
0.1869506	0.1816714	0.1262851	0.1318119	0.1468151	0.1548618	0.1314027	0.1880847	0.1688637	0.1277874
0.1569521	0.1795352	0.1050646	0.1196096	0.1278128	0.1871984	0.1226815	0.2406398	0.1858521	0.1489797
0.1263175	0.2093165	0.1091816	0.1019534	0.1124332	0.1827569	0.1010208	0.1588124	0.2159168	0.1243679
0.1279963	0.2106613	0.07734694	0.1342066	0.09485778	0.1522627	0.09190959	0.1678356	0.2082417	0.13095300000000001
0.1274165	0.2216429	0.08354184	0.1298359	0.08967554	0.1360349	0.1007918	0.1860165	0.1695114	0.1229894
0.1651533	0.2153266	0.1099705	0.14048069999999999	0.1112457	0.1468333	0.1199033	0.1753044	0.1666429	0.1121557
0.162843	0.2427403	0.1144314	0.1340328	0.1230346	0.1535967	0.1140015	0.1333887	0.1901289	0.1274338
0.149435	0.2710626	0.1314161	0.1391571	0.1385348	0.1662556	0.1211157	0.1378976	0.2069467	0.136628
0.1813245	0.2550495	0.1509741	0.1649265	0.138098	0.2062864	0.147487	0.17041	0.2209499	0.156102
0.1559522	0.259036	0.1458017	0.1870821	0.1725174	0.1565847	0.1541371	0.1758473	0.2071968	0.1796552
0.1396511	0.2490991	0.1544344	0.184758	0.1762605	0.1627179	0.1434054	0.1613936	0.2096949	0.1828162
0.2262147	0.1760097	0.144975	0.1845091	0.2238148	0.1522248	0.1703072	0.1296061	0.2506796	0.1915961
0.2117751	0.17787	0.1665275	0.186007	0.211062	0.1320607	0.1915754	0.1314284	0.3151928	0.1839218
0.2059474	0.1712544	0.1445652	0.1724417	0.2124519	0.1328189	0.1519975	0.1448019	0.2932589	0.1764475
0.2060946	0.1686214	0.1594813	0.2117062	0.2459368	0.1358667	0.1860695	0.1480772	0.2991026	0.1834721
0.205936	0.1245387	0.1369972	0.1999087	0.2304621	0.1339354	0.2072443	0.1221204	0.2769642	0.2017975
0.2093934	0.1264932	0.1384072	0.203098	0.2166631	0.1104701	0.2442891	0.1035585	0.2370223	0.1858659
0.1964843	0.1225805	0.1100174	0.1775927	0.2062965	0.1192634	0.2397071	0.07859921	0.2927208	0.1591315
0.1933289	0.1154451	0.1509414	0.1733815	0.1953679	0.124024	0.247595	0.0903348	0.2381956	0.1212168
0.1999536	0.1226183	0.1794622	0.174232	0.1831365	0.1374488	0.2503755	0.1006585	0.2264892	0.1222065
0.14519870000000001	0.1156012	0.1666322	0.1674051	0.1850962	0.1281465	0.2234396	0.1284189	0.2198604	0.121986
0.1475875	0.1289215	0.1809374	0.1606476	0.1783022	0.1145106	0.207287	0.1312216	0.1779179	0.0926177
0.1188619	0.1411995	0.2207977	0.108445	0.186736	0.1163248	0.2188901	0.1521309	0.2138964	0.09636977
0.1428806	0.1185454	0.2145587	0.1074717	0.2005356	0.1108468	0.2114259	0.1338244	0.2065454	0.1180123
0.1684985	0.1803375	0.2108595	0.1112983	0.2062842	0.1141283	0.2176735	0.1564053	0.2331314	0.1458091
0.2307857	0.1759983	0.1844614	0.1225747	0.1847869	0.140101	0.2077094	0.1369611	0.24486840000000001	0.1300805
0.1757337	0.1576309	0.1889689	0.1378052	0.1885587	0.1246764	0.1660065	0.1705394	0.1982477	0.1298268
0.1933827	0.1635093	0.1517593	0.145269	0.22307949999999999	0.1373616	0.1674155	0.1962696	0.246404	0.09752924
0.2041208	0.1741585	0.1764263	0.1488229	0.2089205	0.1295252	0.187447	0.195426	0.2576391	0.08814145
0.1706776	0.1830433	0.1831364	0.1647171	0.2137225	0.1293125	0.1574027	0.1787218	0.2362083	0.1305697
0.18123330000000001	0.1981201	0.2039158	0.1315464	0.1931119	0.1425026	0.1526639	0.2014412	0.2367193	0.1142851
0.1937897	0.185723	0.2310539	0.1418041	0.247389	0.1540588	0.1102309	0.2055707	0.2332043	0.08348094
0.2221865	0.1927882	0.2080747	0.1373359	0.2291557	0.1344611	0.1282574	0.1945759	0.20619	0.1052973
0.2228688	0.1363262	0.1875469	0.1759663	0.2768973	0.1435973	0.1273976	0.1595601	0.1734481	0.09011423
0.1904992	0.161999	0.1527361	0.1872986	0.2265973	0.1680969	0.1572463	0.1383092	0.2088998	0.08440989
0.1703779	0.167992	0.1519842	0.1548773	0.2278142	0.1648195	0.178603	0.1596344	0.198432	0.09347291
0.2045811	0.1476778	0.1274314	0.1573441	0.1993387	0.1539132	0.1771483	0.1304927	0.1883997	0.1551326
0.1780365	0.1766974	0.137036	0.1718418	0.2112687	0.1728063	0.1346234	0.1197614	0.1850832	0.1384471
0.1919768	0.1524391	0.1499194	0.1564745	0.2313516	0.1604832	0.1138089	0.1305792	0.2025885	0.1519436
0.1957128	0.1902782	0.1659361	0.1468197	0.2034009	0.1454857	0.1210671	0.144811	0.1964509	0.1446767
0.1887268	0.1574437	0.1471201	0.1418582	0.1473633	0.1320738	0.1078305	0.142961	0.2127434	0.1683441
0.2108276	0.1607538	0.1267458	0.1337033	0.1818197	0.1531257	0.127262	0.1533898	0.2135988	0.166809
0.1602696	0.1923442	0.1405003	0.1475523	0.1719903	0.1341757	0.126946	0.1424856	0.2036298	0.1610636
0.1458202	0.2071723	0.116835	0.1262288	0.1777295	0.1207619	0.1182104	0.188464	0.2779225	0.1196805
0.178279	0.1946703	0.1056729	0.1639074	0.1785607	0.1728247	0.1276835	0.2175414	0.2519791	0.1232824
0.1688778	0.2244659	0.1268071	0.1537163	0.1952225	0.2096948	0.1197561	0.1954543	0.2043144	0.09563707
0.2060028	0.1866303	0.1529117	0.1492873	0.1822415	0.257368	0.1221462	0.136346	0.1926967	0.1030196
0.1780856	0.1765663	0.1458416	0.1385677	0.1728587	0.2714929	0.1147326	0.1044387	0.1698037	0.1245064
0.2035036	0.1616172	0.1468267	0.1630912	0.1833225	0.195021	0.1338646	0.1148426	0.2421793	0.1289598
0.1754144	0.1710821	0.1375506	0.1999417	0.1789416	0.1868761	0.1106069	0.1288949	0.197418	0.1597395
0.1563811	0.1999497	0.1412791	0.1716059	0.2112869	0.1423833	0.1397459	0.1458606	0.2364179	0.1123641
0.1930511	0.1999513	0.1543588	0.1640933	0.214843	0.1859892	0.1164906	0.146181	0.2067487	0.1234143
0.1909403	0.2213185	0.2101513	0.1459104	0.181372	0.1526035	0.1277086	0.157336	0.1926467	0.1420817
0.1850407	0.2541088	0.1472928	0.1889106	0.2076531	0.1435259	0.09292962	0.1649503	0.1701448	0.1345743
0.1732585	0.2593596	0.135892	0.1967942	0.2127542	0.1283867	0.1105148	0.1723977	0.2265805	0.1006027
0.1642581	0.2333292	0.1200305	0.1669849	0.1959535	0.1107692	0.1140672	0.1883643	0.2537629	0.1034335
0.1783766	0.1718077	0.1058815	0.1725796	0.1708331	0.09604074	0.121835	0.1950537	0.2165315	0.1006946
0.1608633	0.1849558	0.1605331	0.1686253	0.1583215	0.09202491	0.1164651	0.1956605	0.2289069	0.1105955
0.1704345	0.181221	0.1471801	0.148509	0.1354742	0.094961	0.11321	0.181737	0.2090225	0.09543855
0.1900091	0.1587511	0.1389096	0.133008	0.1174129	0.08226893	0.1358812	0.1666445	0.1780836	0.09616466
0.1524171	0.1546388	0.1632542	0.1152188	0.1407815	0.102586	0.09505039	0.171501	0.1398612	0.08583609
0.1528688	0.1899309	0.1422165	0.1297011	0.1445495	0.1311981	0.09160185	0.2134177	0.1511212	0.08345013
0.1422538	0.1769631	0.1404998	0.1442492	0.12738	0.1470618	0.09363464	0.2050583	0.2194468	0.1098415
0.1782175	0.2059215	0.1342456	0.1209031	0.1322963	0.1636661	0.1242558	0.1879409	0.2004805	0.09126865
0.1874191	0.2109724	0.1461687	0.1530345	0.1213358	0.181323	0.1592007	0.1842124	0.2106617	0.08016504
0.189963	0.1960635	0.1305529	0.1451633	0.1102097	0.1610274	0.1517419	0.183508	0.190188	0.08661708
0.1702478	0.1996819	0.125345	0.1693627	0.1195344	0.2321508	0.1171322	0.1546437	0.2360156	0.08938944
0.177807	0.1852708	0.09136454	0.1786294	0.1214115	0.1549878	0.1399511	0.1722719	0.2738357	0.08792689
0.1653111	0.1536583	0.1006579	0.1776238	0.1223244	0.1783323	0.1101763	0.1449406	0.234642	0.08563577
0.1907671	0.176969	0.1080762	0.1838913	0.1280227	0.159752	0.1088422	0.1543197	0.2621696	0.08480794
0.1694352	0.1633636	0.1178361	0.2103372	0.1481751	0.149434	0.09823454	0.1512438	0.2820777	0.09617777
0.1799947	0.1554128	0.1439482	0.2160354	0.1486303	0.1414438	0.09729737	0.1359077	0.259287	0.09048942
0.2131126	0.1881995	0.2058694	0.1808912	0.1366461	0.1447581	0.09954798	0.131271	0.2700836	0.09405101
0.1740883	0.1800244	0.2062128	0.2257167	0.1442809	0.126773	0.123211	0.1331331	0.2320584	0.1059666
0.124789	0.1341123	0.2106407	0.153265	0.1383188	0.1323055	0.1253819	0.1202869	0.1976026	0.09963233
0.1495933	0.2026442	0.2047757	0.1441193	0.1197937	0.1098425	0.1291891	0.1288516	0.2464868	0.09357783
0.1675034	0.2546745	0.1823866	0.1396955	0.15076	0.1314374	0.1341333	0.1393862	0.2084306	0.09918069
0.1525088	0.1834766	0.1755361	0.1558548	0.1735372	0.1360101	0.1341733	0.1344251	0.1955923	0.1057011
0.1257995	0.2092202	0.1931747	0.1646195	0.2002765	0.1417376	0.1803587	0.1541927	0.274803	0.1194587
0.1478179	0.1456109	0.2048935	0.1677872	0.2027241	0.1731103	0.1394277	0.1538318	0.2278432	0.162999
0.1406435	0.1539358	0.2168464	0.1150196	0.1805392	0.1981918	0.1804423	0.1432704	0.2731894	0.1527973
0.1135061	0.1902529	0.1795933	0.1419631	0.1827661	0.1934256	0.1263034	0.1717621	0.260933	0.1509412
0.1356405	0.159386	0.2196941	0.1582885	0.1288963	0.216663	0.1138249	0.1576253	0.2669229	0.1387866
0.1472133	0.1565998	0.2079229	0.1407203	0.1167706	0.1882034	0.1154987	0.1481466	0.2835223	0.1563684
0.1399558	0.1583939	0.2191625	0.1244803	0.1123241	0.1767192	0.1420331	0.1727445	0.2806878	0.1429051
0.1762165	0.1255007	0.196842	0.09497759	0.1299549	0.1739072	0.125906	0.2167981	0.2478618	0.1617615
0.1528501	0.1809687	0.2320778	0.1135364	0.1456021	0.1426264	0.1291027	0.166331	0.2561894	0.1752786
0.1631515	0.2045914	0.2200102	0.1315793	0.1415831	0.1576115	0.1182704	0.1694683	0.276702	0.1251935
0.1744015	0.288314	0.1904642	0.1696408	0.1852022	0.215499	0.1106574	0.1992716	0.2764223	0.1587135
0.1895992	0.2372094	0.1765174	0.1830664	0.1652053	0.1934823	0.1132258	0.2123022	0.2627665	0.121483
0.2025831	0.1894719	0.1712131	0.1699687	0.1758527	0.1839524	0.1158288	0.2005443	0.1948705	0.1425238
0.1732243	0.1765722	0.158034	0.1389823	0.1568521	0.216922	0.1326064	0.1930469	0.2399386	0.1535253
0.1529808	0.1554027	0.1809919	0.1566391	0.1331048	0.1932815	0.1239818	0.1467606	0.2545165	0.1762261
0.173718	0.1201035	0.1456137	0.1255941	0.1575022	0.2049366	0.1351952	0.1595448	0.2107225	0.1507945
0.1767538	0.1236398	0.1417746	0.1093233	0.1481191	0.1720402	0.1383743	0.1444689	0.187544	0.1710871
0.2081177	0.1377389	0.1652768	0.1479208	0.1507357	0.1613764	0.1208545	0.1795066	0.1888533	0.1428762
0.1560261	0.1127731	0.1666817	0.1331954	0.133292	0.1189184	0.1413937	0.1644315	0.2206447	0.1552727
0.1335334	0.1118152	0.1377302	0.1483583	0.1490049	0.1378833	0.1349374	0.1608931	0.2493373	0.1647645
0.1389371	0.1501508	0.135379	0.1620795	0.1791097	0.1716325	0.1327525	0.1103208	0.2145749	0.2199138
0.1491629	0.1739091	0.1326953	0.157518	0.1823194	0.148396	0.1526922	0.1225923	0.2251995	0.146017
0.1449699	0.1727395	0.14417460000000001	0.1744292	0.1507424	0.1535283	0.1634081	0.1147296	0.2809772	0.1855869
0.1736966	0.1787918	0.1347795	0.1488047	0.1584562	0.144201	0.1363181	0.1232626	0.1681482	0.1896202
0.2082117	0.2031599	0.1243478	0.1902095	0.1405641	0.1564443	0.1807648	0.1278728	0.1499706	0.1540531
0.196657	0.1872317	0.1151224	0.2069919	0.1555669	0.1412503	0.1614566	0.1221787	0.1902062	0.1747346
0.1813251	0.1999907	0.1336605	0.1762817	0.1415859	0.1682039	0.1846128	0.1486637	0.1848365	0.1668762
0.133812	0.2829978	0.1280172	0.1467723	0.1299792	0.164739	0.1904747	0.1520092	0.2384832	0.1212258
0.1338285	0.2532327	0.1216651	0.1487499	0.1402521	0.1825737	0.2189117	0.1738506	0.249661	0.11255
0.1192456	0.2828931	0.1532052	0.1719995	0.1459514	0.1657623	0.1779598	0.1794211	0.2872762	0.1037716
0.1073638	0.2664772	0.1367709	0.1551525	0.1335459	0.1484248	0.1834926	0.1648097	0.2441183	0.07849552
0.10941	0.2275479	0.1289564	0.1739891	0.1642871	0.1089463	0.1619626	0.1777923	0.2462211	0.06925759
0.1307872	0.2129048	0.1046192	0.1458521	0.1969005	0.1408641	0.1768847	0.201756	0.1859075	0.07965396
0.1135542	0.1870455	0.1104167	0.1549509	0.2080532	0.1620362	0.1842584	0.1971847	0.1778055	0.1111321
0.1260685	0.2287367	0.1126733	0.1556711	0.1880973	0.1258251	0.1394346	0.178895	0.2166454	0.1301856
0.1256817	0.2120476	0.09678897	0.1678574	0.1722079	0.1139334	0.1954695	0.1570699	0.1922532	0.1020206
0.1328981	0.2139294	0.1166284	0.1772329	0.1467988	0.1346878	0.1459671	0.147024	0.2388868	0.1254027
0.1407229	0.2145856	0.1617434	0.2101834	0.1352521	0.1562135	0.1431492	0.1397465	0.2331211	0.1041352
0.1562704	0.1998994	0.1467353	0.1692058	0.1711971	0.1618074	0.1630034	0.1126715	0.2250968	0.1192386
0.1646147	0.1854365	0.1585971	0.1576165	0.1854147	0.1857713	0.1760594	0.142899	0.2690677	0.1111563
0.1262638	0.1667362	0.1665539	0.1703681	0.1953168	0.1446948	0.1638305	0.1063113	0.241482	0.09697292
0.1441537	0.1536169	0.1480468	0.1350857	0.2384017	0.1418706	0.1242125	0.1204401	0.2080412	0.09925144
0.1337865	0.1626025	0.1289217	0.1306524	0.2294689	0.1418451	0.1276623	0.1381388	0.1819315	0.1333526
0.1436252	0.1882606	0.1474432	0.1429355	0.2373398	0.1483529	0.1095699	0.1589137	0.1917696	0.1380169
0.1483079	0.1933857	0.1603276	0.1558748	0.1839762	0.1638039	0.0978389	0.1909402	0.1789559	0.13967860000000001
0.1653377	0.1996882	0.1882848	0.1582991	0.1509923	0.1716985	0.1085921	0.2659848	0.1683086	0.1387666
0.1925318	0.1902537	0.125608	0.1560416	0.1637068	0.132346	0.1113553	0.2038445	0.1700154	0.1613751
0.1872401	0.1568645	0.1329609	0.1321534	0.2055989	0.129181	0.1088848	0.2204632	0.1986051	0.1875067
0.1548022	0.1854322	0.1303982	0.1571358	0.2039829	0.1490508	0.130054	0.2582056	0.2408938	0.159019
0.144682	0.1598605	0.1521353	0.2058249	0.1967966	0.1532298	0.1125931	0.1825512	0.3004202	0.1300411
0.1379207	0.1743166	0.1412752	0.1859305	0.2268515	0.1427468	0.1231961	0.2195278	0.2567168	0.2107769
0.1634638	0.2091367	0.1721655	0.1674874	0.2293514	0.1512367	0.1033085	0.224474	0.2484572	0.1660654
0.1810649	0.2527219	0.1823308	0.1544405	0.241484	0.1634746	0.1205652	0.1850608	0.2036015	0.1578682
0.2079947	0.2361845	0.1716899	0.1879326	0.2215547	0.1412669	0.1289198	0.2439194	0.2130965	0.1493541
0.2019322	0.2880934	0.1504184	0.1595543	0.1885661	0.1499701	0.1136771	0.2190606	0.2262058	0.1312563
0.1803253	0.2059604	0.1739673	0.2031102	0.140408	0.1815499	0.1183814	0.2025488	0.1698237	0.1388405
0.1465129	0.1863769	0.1786639	0.2101843	0.1537324	0.2064512	0.1608274	0.1552156	0.2046634	0.1410787
0.1440252	0.1827357	0.1780494	0.2525811	0.1828948	0.2316187	0.1480599	0.1592423	0.244707	0.1290333
0.1435684	0.1922264	0.1980256	0.2406565	0.2251196	0.2381486	0.1768791	0.1769177	0.2107682	0.1548483
0.1555154	0.2050504	0.177887	0.1758405	0.2177964	0.1940777	0.1710696	0.1995112	0.2050281	0.1474188
0.1173188	0.1987809	0.1910898	0.19406	0.2045507	0.1614437	0.2223079	0.1991246	0.1535073	0.14549
0.1235375	0.1946802	0.2250847	0.15764	0.1952094	0.1506664	0.1864168	0.2282758	0.1573002	0.138224
0.1395373	0.2613883	0.2243449	0.1493818	0.2048371	0.1652644	0.1858253	0.1956316	0.1557232	0.1258243
0.1213114	0.2949369	0.1974191	0.1503669	0.2061985	0.1748477	0.1553171	0.211579	0.1477201	0.106891
0.1402832	0.2057681	0.1694895	0.1353929	0.2426884	0.1712114	0.1428658	0.1873938	0.2203763	0.1416808
0.1568165	0.184192	0.1652874	0.1671283	0.2546474	0.1873748	0.119599	0.1925006	0.2313948	0.1477095
0.1635976	0.1865161	0.1920009	0.155876	0.232673	0.1813624	0.1109407	0.205232	0.2581642	0.1460863
0.1376794	0.1959455	0.139961	0.1779489	0.1866323	0.210295	0.09630168	0.2109605	0.2313248	0.1917435
0.134603	0.2015079	0.1573694	0.1902019	0.187414	0.1410882	0.09881304	0.2049617	0.219791	0.2060615
0.1479388	0.2422621	0.2043744	0.1690505	0.1815167	0.1388555	0.09680345	0.1326951	0.2250907	0.1906707
0.1783867	0.21655750000000001	0.2053775	0.1863818	0.1754276	0.1383656	0.1060176	0.1324828	0.2173078	0.1720277
0.1357233	0.1846716	0.1715877	0.1652334	0.1566807	0.1605978	0.1052932	0.1381154	0.1924389	0.1470468
0.1416402	0.2088191	0.2292	0.1326615	0.1753541	0.2112259	0.09928102	0.1678512	0.1890301	0.1395164
0.1345385	0.2265283	0.2121022	0.1442404	0.1824786	0.1957182	0.1156021	0.1907593	0.1511497	0.106603
0.1323905	0.2071574	0.1946964	0.1349609	0.1728733	0.1978699	0.1131186	0.1729852	0.152452	0.1035318
0.132165	0.2280241	0.2463853	0.146446	0.2155681	0.2289102	0.1195454	0.1588462	0.1668034	0.1217057
0.1331269	0.1985665	0.1869638	0.1423581	0.1789315	0.227975	0.13734180000000001	0.1479562	0.1735726	0.09689548
0.133187	0.2044851	0.1871432	0.1731599	0.1619224	0.2359326	0.1551199	0.1104685	0.1962857	0.1118338
0.1069341	0.1948196	0.2067687	0.210384	0.154241	0.2208096	0.1500358	0.1101215	0.2631773	0.1263907
0.1201021	0.1920916	0.2067699	0.1764331	0.174287	0.1930655	0.1854841	0.119104	0.2582192	0.1308705
0.1111331	0.1785439	0.1814219	0.1866703	0.1938915	0.1767516	0.1795084	0.1104144	0.2553709	0.116922
0.08828683	0.1531331	0.2176969	0.1782454	0.1800329	0.1656875	0.2121794	0.1135221	0.2183194	0.146839
0.09756962	0.1146537	0.1736205	0.1562688	0.1460543	0.1802238	0.1711277	0.1146631	0.2220415	0.1367491
0.09260318	0.144689	0.1488866	0.160523	0.1329842	0.1753146	0.1852276	0.1154562	0.2060665	0.116738
0.118936	0.1507544	0.1332789	0.1529896	0.1248628	0.1442436	0.1466314	0.1124761	0.1756232	0.1290134
0.1271236	0.1335463	0.1306304	0.1865818	0.1477646	0.1716054	0.1287849	0.1231747	0.2164546	0.1263929
0.1486554	0.12856	0.132927	0.2172106	0.1274164	0.1800183	0.1684049	0.1242352	0.2248992	0.1640595
0.1295463	0.172944	0.1533379	0.1959694	0.1222365	0.1444823	0.133712	0.1267395	0.2014831	0.1624708
0.1464704	0.1596504	0.1741165	0.1675594	0.1484086	0.1363944	0.1224323	0.113296	0.26251	0.1386172
0.1414061	0.1523313	0.1642027	0.1946453	0.1241513	0.2155425	0.09250531	0.1188955	0.2556461	0.1659563
0.121125	0.115001	0.1247732	0.2044259	0.1382772	0.1914217	0.1077016	0.1258369	0.2224693	0.1584168
0.1005008	0.1005553	0.1397355	0.2234754	0.160266	0.1862473	0.10097	0.1038707	0.1992551	0.1960756
0.1074974	0.1251931	0.1215841	0.2160388	0.1571404	0.1661875	0.1295402	0.08946487	0.2296684	0.1999289
0.1251448	0.1536105	0.1057041	0.1896182	0.1516118	0.1916777	0.1385711	0.1140687	0.2165521	0.2104623
0.1425225	0.14302	0.1150514	0.170184	0.1554156	0.1988231	0.1245791	0.1015299	0.2342567	0.1641476
0.1220677	0.1591404	0.1248629	0.1877032	0.1387651	0.159219	0.124783	0.1206391	0.2612475	0.1469101
0.1452828	0.183099	0.1184929	0.1425663	0.1065239	0.2207658	0.1183199	0.1118438	0.2227219	0.1332
0.17803	0.1736154	0.1281257	0.1458201	0.1231446	0.2082818	0.1074206	0.128523	0.2336936	0.1711968
0.1670528	0.18023140000000001	0.1097235	0.1782466	0.1365315	0.2449281	0.145019	0.1356322	0.230481	0.1157668
0.1904007	0.1937489	0.1250952	0.1804266	0.2058006	0.2040898	0.1518769	0.1396388	0.2211809	0.1139419
0.2021597	0.1774882	0.1412092	0.1476756	0.2233684	0.2029857	0.1362039	0.1135789	0.2352145	0.1292602
0.1930352	0.1636601	0.1672636	0.1545197	0.2027087	0.1803072	0.1560054	0.1291399	0.2739256	0.1641116
0.2262809	0.1580025	0.1395969	0.1669061	0.1810365	0.2318775	0.1067572	0.1508365	0.2184726	0.157341
0.1933747	0.1315098	0.1742255	0.1580709	0.1568749	0.1566841	0.0900078	0.138053	0.211814	0.1262075
0.1735699	0.1372564	0.1549135	0.1016411	0.1794363	0.1521666	0.1035772	0.1296237	0.2503184	0.1086023
0.18812	0.1145375	0.2103475	0.1010183	0.1613538	0.1559812	0.09635459	0.1459083	0.2097378	0.1214171
0.1758329	0.126534	0.2196631	0.1093893	0.1555209	0.2015459	0.1268487	0.1624192	0.1850097	0.1042413
