value...1	value...2	value...3	value...4	value...5	value...6	value...7	value...8	value...9	value...10
0.4344859	0.4545737	0.5055198	0.4656521	0.4245279	0.3924149	0.4097068	0.5357502	0.3674107	0.4390531
0.4133926	0.3855069	0.4429777	0.3613522	0.4487113	0.3733152	0.4491752	0.5046033	0.365765	0.4843763
0.5219818	0.4399042	0.4681828	0.4260597	0.4430727	0.3414183	0.3934158	0.5315236	0.3650426	0.5070368
0.4313222	0.3842266	0.4846382	0.5265319	0.4032508	0.3805981	0.358949	0.4947021	0.3772275	0.4753421
0.3853788	0.4404895	0.4714209	0.4458639	0.3648238	0.4160158	0.3692631	0.5811093	0.3917761	0.4057686
0.4094323	0.3821254	0.5038188	0.5256062	0.4000693	0.3581015	0.4241604	0.4968946	0.3899814	0.3987018
0.3426609	0.4137235	0.4458135	0.4433151	0.3644327	0.3413989	0.5923993	0.4554893	0.3384782	0.4861832
0.3785122	0.4705941	0.4241788	0.543648	0.4870954	0.4136409	0.4711271	0.410231	0.3937585	0.5137528
0.4831939	0.4592938	0.4687976	0.5563473	0.4904146	0.4559945	0.4210807	0.428386	0.3822957	0.4697704
0.4166605	0.4348027	0.5084238	0.5505907	0.461912	0.3882503	0.4212079	0.4780398	0.3827812	0.4647196
